company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Italgas,IT,Energy & Utilities,Utilities,Utilities/Network Ops,"AI + digital twins for fully digitalized gas network (""autonomous guidance""), safety/efficiency/resilience optimization",CONFIRMED,NONE (network digitalization target 2026),P,https://www.italgas.it/reti-del-gas-intelligenti/,2026
Iveco,IT,Industrial / Machinery,Industrial Goods and Services,Product (Autonomous Vehicle),"""IVECO PLUS"" AI-based highly-automated driving (lidar/radar/cameras 360 awareness)",CONFIRMED,NONE,P,https://www.iveco.com/italy/scopri-iveco/Sala-stampa/Release-Pages/PressReleasePages/2025/IVECO_IVECO-PLUS,2025
Iveco,IT,Industrial / Machinery,Industrial Goods and Services,Product (Autonomous Vehicle),Level 4 autonomous heavy trucks with PlusAI SuperDrive virtual driver (Spain program),CONFIRMED,2 L4 heavy vehicles,P,https://www.arenadigitale.it/2026/01/12/iveco-nuovo-programma-con-plusai-su-guida-autonoma-in-spagna/,2026
Leonardo,IT,Industrial / Machinery,Industrial Goods and Services,Aerospace/Defense R&D,"davinci-1 supercomputer + Hypercomputing Continuum for AI model dev, digital twins, big-data analysis (aerospace/defense/security)",CONFIRMED,NONE,P,https://www.leonardo.com/it/innovation-technology/davinci-1,missing
Leonardo,IT,Industrial / Machinery,Industrial Goods and Services,GenAI Platform,"""Lisa"" AI infrastructure for generative AI applications (Cineca partnership)",CONFIRMED,NONE,P,https://hpc.leonardo.com/it/home,missing
Lottomatica Group,IT,Media / Entertainment / Gaming,Gambling,Financial Services/Fraud,Automated AI anti-fraud systems monitoring transactions across digital channels,CONFIRMED,NONE,P,https://www.ilmessaggero.it/economia/news/giocare_sicuri_grazie_ia_regole_certe-9258658.html,missing
Lottomatica Group,IT,Media / Entertainment / Gaming,Gambling,Internal Ops/Data Platform,"""LAMP"" (Lottomatica Analytics Mesh Platform) integrating AI with advanced data management",CONFIRMED,NONE,P,https://www.lottomaticagroup.com/it-it/tecnologia-e-persone-al-centro-della-strategia-di-crescita-aziendale-di-lottomatica,missing
Mediobanca,IT,Financial Services,Banks,Financial Services/Process + Personalization,AI/cloud transformation (Microsoft partnership) to simplify processes + personalize client management,CONFIRMED,EUR 230M innovation investment by 2026 (+25% vs prior 3yrs),P,https://www.mediobanca.com/it/stampa-comunicazione,2026
Moncler,IT,Retail & E-commerce,Consumer Products and Services,Retail/E-commerce,AI-supported digital brand platform for product discovery + storytelling,CONFIRMED,NONE,P,https://www.monclergroup.com/it/media/comunicati-stampa,missing
Moncler,IT,Retail & E-commerce,Consumer Products and Services,Retail/Clienteling,"""MonClient"" clienteling CRM app integrating physical+digital client advisor interaction",CONFIRMED,NONE,P,https://www.monclergroup.com/it/sostenibilita/clienti/client-brand-experience,missing
Nexi,IT,Industrial / Machinery,Industrial Goods and Services,Financial Services/Fraud,ML fraud-detection models flagging risky transactions in payment traffic,CONFIRMED,NONE,P,https://www.nexi.swiss/it/insights/2024/04/ia-traffico-dei-pagamenti,2024
Nexi,IT,Industrial / Machinery,Industrial Goods and Services,Financial Services/Agentic Commerce,Agentic-commerce with Google Cloud; completed first AI-agent-initiated transaction in Europe,CONFIRMED,"""first AI-agent transaction in Europe"" (self-claim)",P,https://www.nexigroup.com/content/dam/nexi/download/press-release/2026/2026-03-03-cs-nexi_google.pdf,2026
Poste italiane,IT,Financial Services,Financial Services,Customer Support,"AI virtual assistant (""Assistente Virtuale"") for customer support across channels",CONFIRMED,serves ~46M clients; 16M active app users,P,https://media.poste.it,missing
Poste italiane,IT,Financial Services,Financial Services,Internal Ops/Personalization,AI in Super App for personalization + internal operational optimization,CONFIRMED,4M+ daily Super App users,P,https://www.posteitaliane.it/it/sostenibilita,missing
Prysmian,IT,Industrial / Machinery,Industrial Goods and Services,Internal Ops/ERP + Docs,SAP Business AI + Document AI embedded in operations (RISE with SAP cloud migration); GenAI/ML in factories,CLAIMED,NONE,I,https://news.sap.com/italy/2026/05/prysmian-accelera-trasformazione-digitale-sap/,2026
Recordati,IT,Healthcare & Life Sciences,Health Care,Health Care/Patient Services,"Partnership with Healthily (medical AI) to redefine services for professionals, pharmacists, patients in Italy",CLAIMED,NONE,I,https://www.healthily.ai/post/healthily-and-recordati-italia-forge-groundbreaking-partnership,missing
Recordati,IT,Healthcare & Life Sciences,Health Care,Health Care/Drug Discovery,AI collaboration (Avayl/Elsevier Life Sciences) for drug-discovery use of AI,CLAIMED,NONE,I,https://www.linkedin.com/posts/avayl_we-are-proud-to-announce-our-collaboration-activity-7425123867062616064-cIbl,missing
Saipem,IT,Energy & Utilities,Energy,Manufacturing/Engineering,"AI solutions (AVEVA MOU) across estimation, design, construction phases of projects",CONFIRMED,NONE,P,https://www.saipem.com/it/media/comunicati-stampa/2024-12-23,2024
Saipem,IT,Energy & Utilities,Energy,Product (Robotics/Subsea),AI-driven autonomous subsea robots/drones interpreting sensor + sonar data for unmanned underwater ops,CONFIRMED,"operating at ~3,000m depth",P,https://www.saipem.com/en/projects-robotics,missing
Snam,IT,Energy & Utilities,Energy,Utilities/Network Ops,Digital twin + AI + sensors for predictive maintenance / failure forecasting on gas network (part of EUR 400M plan),CONFIRMED,"interventions reduced ~70% (claimed, industry report)",P,https://www.fonteufficiale.it/breaking-news/il-piano-di-snam-per-innovare-la-rete-del-gas-in-italia,missing
Stellantis,IT,Automotive,Automobiles and Parts,Manufacturing/Engineering,"Mistral AI partnership: AI in vehicle engineering, fleet data analysis, in-car assistant, manufacturing optimization",CONFIRMED,NONE,P,https://www.stellantis.com/it/news/comunicati-stampa/2025/ottobre,2025
Stellantis,IT,Automotive,Automobiles and Parts,Manufacturing/Predictive,Microsoft + NVIDIA collaboration for predictive manufacturing in factories,CLAIMED,NONE,I,https://it.motor1.com/news/796179/stellantis-nvidia-fabbriche,missing
STMicroelectronics,IT,Technology,Technology,Product (Edge AI),ST Edge AI Suite + NPU-accelerated STM32 microcontrollers for on-device ML/AI in embedded systems,CONFIRMED,NONE,P,https://www.st.com/content/st_com/en/st-edge-ai-suite.html,missing
STMicroelectronics,IT,Technology,Technology,Product (AI Chips),PIC100 silicon-photonics AI chips (with AWS) in large-scale production for AI/datacenter,CONFIRMED,large-scale production started,P,https://www.milanofinanza.it/news/semiconduttori-stm-avvia-la-produzione-su-larga-scala-dei-chip-ai-pic100,missing
STMicroelectronics,IT,Technology,Technology,Product (Edge AI),Deeplite acquisition to embed AI-optimization software in MCUs/NPUs (energy/performance),CONFIRMED,NONE,P,https://www.ictbusiness.it/news/stmicroelectronics-rincorre-ledge-ai-con-la-canadese-deeplite.aspx,missing
Telecom Italia,IT,Telecom,Telecommunications,Product (AI Services),TIM Enterprise AI solutions for retail/healthcare/finance; distribution of Google AI Pro + Perplexity Pro to consumers,CONFIRMED,first in Italy to offer Google AI Pro (self-claim),P,https://www.gruppotim.it/it/innovazione/tecnologia/intelligenza-artificiale.html,missing
Tenaris,IT,Energy & Utilities,Energy,Manufacturing/Quality,"Digital twins + ML for steel fusion process optimization, predictive quality in high-temperature processes (TenarisDalmine data-science team since 2016; AI furnace monitoring/safety)",CONFIRMED,NONE,P,https://it.linkedin.com/company/tenaris,2016
Terna,IT,Energy & Utilities,Utilities,Utilities/Grid Ops,Generative AI for grid operations optimization (Terna Ideas) + predictive demand-forecasting algorithms at Control Center,CONFIRMED,"forecasting across 75,000+ km network",P,https://ternaideas.terna.it/it/page/generative-ai-for-operations-it,missing
Terna,IT,Energy & Utilities,Utilities,Utilities/Grid Digitalization,Microsoft partnership for AI-based grid solutions + robots/drones for maintenance and cable monitoring,CONFIRMED,NONE,P,https://ternaideas.terna.it/it/page/generative-ai-for-operations-it,missing
UniCredit,IT,Financial Services,Banks,"Financial Services/Multi (risk, ops, CX)","AI across risk management, banking operations, customer experience",CONFIRMED,NONE,P,https://www.unicreditgroup.eu,missing
UniCredit,IT,Financial Services,Banks,Internal Ops/GenAI Platform,10-year Google Cloud deal (Vertex AI + Gemini) for enterprise AI + employee digital training across 13 markets,CONFIRMED,deployment across 13 European markets,P,https://www.bancaforte.it,missing
Unipol,IT,Insurance,Insurance,Insurance/Claims,IBM watsonx-enabled claims processing automation,CONFIRMED,claims event handling time reduced ~90%,P,https://www.ibm.com,missing
Unipol,IT,Insurance,Insurance,Product (Telematics),AI telematics device management + instant insurance verification for accident claims (Unipol app),CONFIRMED,NONE,P,https://www.unipol.it/app,missing
ANA Holdings Inc.,JP,Logistics & Supply Chain,Air Transport,Operations/Knowledge Mgmt,"Generative AI platform ""neoAI Chat"" deployed across airport, maintenance, cabin, flight ops depts from Oct 2025",CONFIRMED,Manual search time reduced 90%,P,https://www.anahd.co.jp/group/pr/202510/20251016-4.html,2025-10
ANA Holdings Inc.,JP,Logistics & Supply Chain,Air Transport,Operations/Scheduling,AI Scheduler (AIS) automates pilot scheduling,CONFIRMED,"""weeks of work reduced to hours""",P,https://www.anahd.co.jp/group/pr/202510/20251016-4.html,missing
ANA Holdings Inc.,JP,Logistics & Supply Chain,Air Transport,Operations/Safety,BlueWX deep-learning turbulence prediction (with research partners since 2019),CONFIRMED,claimed world-first adoption,P,https://www.anahd.co.jp/group/pr/202510/20251016-4.html,2019
"Japan Airlines Co., Ltd.",JP,Logistics & Supply Chain,Air Transport,Enterprise Productivity,"Proprietary generative AI platform ""JAL-AI"" (launched Aug 2023), rolled out to all 56 airports Apr 2025, for office & field staff (maintenance, ground, docs, inquiries)",CONFIRMED,80% of all employees adopted by FY2024,P,https://xtech.nikkei.com/atcl/nxt/column/18/00001/10888/,2023-08
Archion Corp.,JP,Automotive,Automotive,Autonomous Driving,"Level 4 autonomous truck deployment program in cooperation with Japan's MLIT (new holding co from Hino+Mitsubishi Fuso merger, Apr 2026)",CONFIRMED,none quantified (early-stage program),P,https://www.mitsubishi-fuso.com/,2026-04
"Honda Motor Co., Ltd.",JP,Automotive,Automotive,Autonomous Driving,"Honda CI (Cooperative Intelligence) mapless autonomous driving + intent-understanding AI, targeting L4; Odawara City demos from Feb 2026 (CR-V, N-VAN e:)",CONFIRMED,"commercialization target ~2030, no results yet",P,https://global.honda/,2026-02
"Honda Motor Co., Ltd.",JP,Automotive,Automotive,Product Engineering/SDV,Multi-agent generative AI system (developed Apr 2025) for Software-Defined Vehicle approach,CONFIRMED,none quantified,P,https://global.honda/,2025-04
Isuzu Motors Ltd.,JP,Automotive,Automotive,Enterprise Productivity,"""ISUZU AI Chat"" company-wide chatbot (CB3 + Azure OpenAI), launched Mar 2024",CONFIRMED,~70% employee adoption within 4 months,P,https://dxnavi.com/case/isuzu/,2024-03
Isuzu Motors Ltd.,JP,Automotive,Automotive,Autonomous Driving,"AI for recognition/prediction/judgment in L4 autonomous truck development (RoAD to the L4 govt program, commercialization target 2027)",CONFIRMED,none quantified,P,https://www.road-to-the-l4.go.jp/publication/pdf/03-3_ISUZU_20260305.pdf,2027
Mazda Motor Corp.,JP,Automotive,Automotive,Enterprise Productivity,"""MAX"" (Mazda AI Transformation) unit established Sep 2025, ~400 staff, company-wide generative AI deployment beyond R&D into operations",CONFIRMED,"goal: double productivity by 2030 (target, not result)",P,https://xtech.nikkei.com/atcl/nxt/news/24/02803/,2025-09
Mazda Motor Corp.,JP,Automotive,Automotive,Internal Audit,Agentic AI PoC with Protiviti for internal audit functions (Azure),CLAIMED,none quantified,P,https://www.protiviti.com/jp-jp/press-release-december-22-2025,2025
Mitsubishi Motors Corp.,JP,Automotive,Automotive,Manufacturing/Robotics,"AI-equipped humanoid robots (partner Highlanders, U-Tokyo startup) for Kyoto factory, mass production planned",CLAIMED,"target 1,000 units/month by late 2027",P,https://www.yomiuri.co.jp/economy/20260710-GYT1T00004/,2027
Mitsubishi Motors Corp.,JP,Automotive,Automotive,Cybersecurity,Google Security Operations (AI-powered) deployed enterprise-wide,CONFIRMED,none quantified,P,https://cloud.google.com/blog/ja/topics/customers/mmc,missing
"Nissan Motor Co., Ltd.",JP,Automotive,Automotive,Product Engineering,AI used in Skyline development,CONFIRMED,cut development period by more than half,P,https://www.yomiuri.co.jp/economy/20260612-GYT1T00026/,missing
"Nissan Motor Co., Ltd.",JP,Automotive,Automotive,Enterprise Productivity,AI-OCR deployed company-wide across multiple departments,CONFIRMED,1000+ employees using across depts,P,https://it.impress.co.jp/articles/-/27550,missing
"Nissan Motor Co., Ltd.",JP,Automotive,Automotive,Manufacturing,Wearable-camera AI on assembly line visualizes worker motion to reduce variance between experienced/new workers,CONFIRMED,none quantified,P,https://dcross.impress.co.jp/docs/usecase/004214.html,missing
"Nissan Motor Co., Ltd.",JP,Automotive,Automotive,Autonomous Driving,"Next-gen ProPILOT AI driving support (demoed on Ariya), Japan launch FY2027; AI-Defined Vehicle (AIDV) strategy",CONFIRMED,none quantified (future),P,https://global.nissannews.com/ja-JP/releases/250922-01-j,missing
