row_id,vendor,vendor_type,source_phrase,method
4941,Cohere,model,alyzes optical coherence tomography,regex
4941,(in-house),inhouse,2026. [Abbott (proprietary)],regex
4942,(in-house),inhouse,itor. [Abbott (proprietary)],regex
4943,(in-house),inhouse,time. [Abbott (proprietary)],regex
4945,(in-house),inhouse,e US. [Abbott (proprietary)],regex
4946,(in-house),inhouse,hway. [Abbott (proprietary)],regex
4947,(in-house),inhouse,mias. [Abbott (proprietary)],regex
4950,OpenAI,model,"ti-model incl. OpenAI GPT-5.2, Gemin",regex
4950,Anthropic,model,"emini 3.0 Pro, Anthropic Claude Opus 4.",regex
4950,Google,model,"penAI GPT-5.2, Gemini 3.0 Pro, Anthr",regex
4950,Microsoft,platform,"generative-AI copilot, embedded acro",regex
4950,SAP,platform,"Joule, SAP's generative-A",regex
4951,SAP,platform,opment Tools / SAP Build Code; ex,regex
4952,Salesforce,platform,Answering (on Salesforce Service Cloud/,regex
4952,SAP,platform,SAP Concur support,regex
4953,SAP,platform,SAP Document AI /,regex
4954,SAP,platform,SAP Ariba Category,regex
4955,SAP,platform,nerative AI in SAP SuccessFactors,regex
4956,SAP,platform,ooter built on SAP BTP to diagnos,regex
4957,SAP,platform,ecasting using SAP Integrated Bus,regex
4958,SAP,platform,ocessing using SAP BTP AI Busines,regex
4959,SAP,platform,utomation with SAP Emarsys Custom,regex
4960,OpenAI,model,'OpenAI for Germany' —,regex
4960,Microsoft,platform,enAI models on Microsoft Azure infrastr,regex
4960,Microsoft Azure,cloud,s on Microsoft Azure infrastructure,regex
4960,SAP,platform,r delivered on SAP's Delos Cloud,regex
4961,Anthropic,model,SAP + Anthropic collaboration,regex
4961,SAP,platform,SAP + Anthropic co,regex
4962,NVIDIA,platform,SAP + NVIDIA embedding NVID,regex
4962,SAP,platform,SAP + NVIDIA embed,regex
4963,OpenAI,model,"tant: a GenAI, ChatGPT-like tool for",regex
4963,(in-house),inhouse,andling time. [Proprietary GenAI / large langu,regex
4968,(in-house),inhouse,k portfolios. [Proprietary NLP algorithm],regex
4969,(in-house),inhouse,s harvesting. [Proprietary algorithms],regex
4971,Microsoft,platform,ub Copilot and Microsoft 365 Copilot wi,regex
4977,NVIDIA,platform,odels built on NVIDIA Omniverse gene,regex
4978,(in-house),inhouse,uty AI Studio: in-house generative-AI conte,regex
4979,Microsoft,platform,ity research. [Microsoft Azure Quantum,regex
4979,Microsoft Azure,cloud,als discovery: Azure Quantum Elemen,regex
4984,Google,model,Vertex AI plus Gemini for agentic co,regex
4984,Google Cloud,cloud,Five-year Google Cloud partnership: m,regex
4986,OpenAI,model,rosoft / Azure OpenAI (GPT-4)],regex
4986,Microsoft,platform,ddin clients. [Microsoft / Azure OpenAI,regex
4986,Microsoft Azure,cloud,. [Microsoft / Azure OpenAI (GPT-4),regex
4987,OpenAI,model,on detection. [OpenAI GPT-4 (via Azu,regex
4987,Microsoft,platform,Aladdin Copilot agentic archit,regex
4987,Microsoft Azure,cloud,nAI GPT-4 (via Azure)],regex
4988,OpenAI,model,rosoft / Azure OpenAI],regex
4988,Microsoft,platform,ront Insight. [Microsoft / Azure OpenAI,regex
4988,Microsoft Azure,cloud,. [Microsoft / Azure OpenAI],regex
4990,Microsoft,platform,Microsoft 365 Copilot de,regex
4991,Microsoft,platform,writing code. [Microsoft / GitHub],regex
4992,Microsoft,platform,Microsoft Copilot Studio,regex
4992,Microsoft Azure,cloud,hile measuring Azure consumption; A,regex
4993,(in-house),inhouse,one disclosed (in-house ML/LLM + alternativ,regex
4995,Microsoft,platform,pport built on Microsoft Dynamics 365 A,regex
4997,Microsoft,platform,tHub Copilot / Microsoft],regex
4997,Microsoft Azure,cloud,"ub Enterprise, Azure DevOps, Visual",regex
5007,(in-house),inhouse,e stockrooms. [in-house (location-based AI/,regex
5011,(in-house),inhouse,loss control. [in-house],regex
5020,IBM,platform,aboration with IBM to optimize IB,regex
5021,Microsoft,platform,h hardware for Microsoft Copilot+ on-de,regex
5023,Anthropic,model,ded operators [Anthropic Claude 3.5 Son,regex
5023,Amazon AWS,cloud,nnet on Amazon Bedrock; Amazon Titan,regex
5024,Amazon AWS,cloud,ht dashboards [AWS (Amazon SageMa,regex
5025,Amazon AWS,cloud,ct production [AWS (Amazon Lookou,regex
5027,Google Cloud,cloud,"er automation [Google Cloud (BigQuery, Man",regex
5028,Palantir,platform,usiness units [Palantir Foundry],regex
5029,Amazon AWS,cloud,lytics; run on AWS and Google Clo,regex
5029,Google Cloud,cloud,run on AWS and Google Cloud Platform],regex
5032,OpenAI,model,ing and legal [OpenAI / Microsoft Az,regex
5032,Microsoft,platform,egal [OpenAI / Microsoft Azure OpenAI S,regex
5032,Microsoft Azure,cloud,AI / Microsoft Azure OpenAI Service,regex
5033,Microsoft,platform,"AI Enterprise, Microsoft cloud, Accentu",regex
5033,NVIDIA,platform,"o, Nespresso) [NVIDIA Omniverse + Op",regex
5033,Accenture,integrator,"crosoft cloud, Accenture Song]",regex
5034,IBM,platform,aterials data [IBM Research (regr,regex
5037,(in-house),inhouse,ncepts [Nestlé proprietary (built on internal,regex
5040,Microsoft,platform,th embedded AI copilot for enterprise,regex
5040,SAP,platform,SAP S/4HANA Cloud,regex
5041,NVIDIA,platform,Roche NVIDIA AI Factory: de,regex
5042,Anthropic,model,"drock Agents), Anthropic Claude 3.5 Son",regex
5042,Amazon AWS,cloud,s to minutes. [AWS (Amazon Bedroc,regex
5046,NVIDIA,platform,digital twins: NVIDIA Omniverse-powe,regex
5047,OpenAI,model,App' built on GPT foundational m,regex
5048,Amazon AWS,cloud,al Analytics + AWS collaboration,regex
5050,NVIDIA,platform,gnostics using NVIDIA Parabricks acc,regex
5051,(in-house),inhouse,[Ping An P&C (in-house)],regex
5052,(in-house),inhouse,ths. [Ping An (in-house)],regex
5053,(in-house),inhouse,/ OneConnect (in-house)],regex
5054,DeepSeek,model,on an LLM with DeepSeek integration an,regex
5055,(in-house),inhouse,[Ping An P&C (in-house)],regex
5056,(in-house),inhouse,nds. [Ping An (in-house)],regex
5057,DeepSeek,model,ng open-source DeepSeek and Qwen model,regex
5057,(in-house),inhouse,models with a proprietary AI Agent Platform o,regex
5059,(in-house),inhouse,[Ping An Life (in-house)],regex
5060,(in-house),inhouse,An Technology (in-house)],regex
5061,(in-house),inhouse,n Good Doctor (in-house)],regex
5062,Palantir,platform,tform built on Palantir Foundry and AI,regex
5063,Amazon AWS,cloud,al platform on AWS (Amazon Bedroc,regex
5063,Accenture,integrator,l Services and Accenture. [AWS (Amazon,regex
5064,Amazon AWS,cloud,AWS machine-learni,regex
5066,Microsoft,platform,tion lab' with Microsoft applying Azure,regex
5066,Microsoft Azure,cloud,osoft applying Azure AI across R&D,regex
5067,Microsoft,platform,ise rollout of Microsoft 365 Copilot to,regex
5069,Google,model,"Labs (Alphabet/DeepMind), applying Alp",regex
5073,OpenAI,model,icrosoft Azure OpenAI Service powers,regex
5073,Microsoft,platform,Microsoft Azure OpenAI S,regex
5073,Microsoft Azure,cloud,Microsoft Azure OpenAI Service,regex
5074,Amazon AWS,cloud,integration. [AWS (Amazon SageMa,regex
5075,(in-house),inhouse,"Program IQ, an in-house AI tool, analyzes p",regex
5076,Microsoft,platform,Microsoft 365 Copilot fo,regex
5078,Microsoft,platform,Hong Kong uses Microsoft Dynamics 365 C,regex
5083,Palantir,platform,icon photonics foundry platform)],regex
5084,(in-house),inhouse,In-house silicon photonics i,regex
5085,NVIDIA,platform,d an order for Nvidia's GB300 AI com,regex
5085,(in-house),inhouse,ule built on a self-developed silicon photonics c,regex
5086,(in-house),inhouse,"cturing with a self-developed wafer process, repo",regex
5088,OpenAI,model,e suggestions [OpenAI (GPT-4) on Mic,regex
5088,Microsoft,platform,nAI (GPT-4) on Microsoft Azure OpenAI S,regex
5088,Microsoft Azure,cloud,) on Microsoft Azure OpenAI Service,regex
5089,OpenAI,model,the catalog) [OpenAI (GPT-4) on Mic,regex
5089,Microsoft,platform,nAI (GPT-4) on Microsoft Azure OpenAI S,regex
5089,Microsoft Azure,cloud,) on Microsoft Azure OpenAI Service,regex
5090,OpenAI,model,lyzing quotes [OpenAI (GPT-4) on Mic,regex
5090,Microsoft,platform,nAI (GPT-4) on Microsoft Azure OpenAI S,regex
5090,Microsoft Azure,cloud,) on Microsoft Azure OpenAI Service,regex
5091,Google,model,ntries [Google Gemini],regex
5092,Google,model,agent) [Google Gemini 2.0],regex
5095,Capgemini,integrator,"a), integrator Capgemini]",regex
5097,Google Cloud,cloud,hurn) built on Google Cloud AutoML to opti,regex
5098,OpenAI,model,ler to do so) [OpenAI (ChatGPT)],regex
5099,OpenAI,model,organization. [OpenAI (ChatGPT Enter,regex
5100,OpenAI,model,king apps with OpenAI's 'Apps in Cha,regex
5104,Databricks,platform,doption of the Databricks Data Intellige,regex
5109,Microsoft,platform,Formal Advisor Copilot (generative AI,regex
5111,Databricks,platform,rvell taps the Databricks Data Intellige,regex
5112,Microsoft,platform,"ram, exploring Copilot extensions). [",regex
5114,NVIDIA,platform,tors leverages NVIDIA machine learni,regex
5116,DeepSeek,model,-house (工银智涌); DeepSeek open-source mo,regex
5116,(in-house),inhouse,ute cloud with in-house financial LLM plus,regex
5117,(in-house),inhouse,享+1.0'). [ICBC in-house (工小智 on 工银智涌 LLM)],regex
5118,Microsoft,platform,g agent-assist copilot '工小慧' (Gong Xi,regex
5118,(in-house),inhouse,iment'). [ICBC in-house (on 工银智涌 LLM)],regex
5119,(in-house),inhouse,dations. [ICBC in-house (on 工银智涌 LLM)],regex
5120,(in-house),inhouse,ialogue. [ICBC in-house (on 工银智涌 LLM)],regex
5121,DeepSeek,model,loyment of the DeepSeek open-source LL,regex
5122,(in-house),inhouse,latform. [ICBC in-house intelligent R&D pla,regex
5123,(in-house),inhouse,ge risk. [ICBC in-house (AI large-model bas,regex
5125,OpenAI,model,icrosoft Azure OpenAI / Azure AI Fou,regex
5125,Microsoft,platform,in ~3 months. [Microsoft Azure OpenAI /,regex
5125,Microsoft Azure,cloud,hs. [Microsoft Azure OpenAI / Azure,regex
5125,Palantir,platform,nAI / Azure AI Foundry (Foundry Model,regex
5126,OpenAI,model,icrosoft Azure OpenAI (Azure Kuberne,regex
5126,Microsoft,platform,owned stores. [Microsoft Azure OpenAI (,regex
5126,Microsoft Azure,cloud,es. [Microsoft Azure OpenAI (Azure,regex
5128,Microsoft,platform,tHub Copilot / Microsoft Azure AI],regex
5128,Microsoft Azure,cloud,ub Copilot and Azure AI services ac,regex
5134,Amazon AWS,cloud,s to minutes. [AWS (Amazon Bedroc,regex
5135,Amazon AWS,cloud,text window). [AWS (Amazon SageMa,regex
5139,OpenAI,model,n daily work. [OpenAI (ChatGPT Enter,regex
5140,Amazon AWS,cloud,drug targets. [AWS],regex
5142,Google,model,overy. [Google DeepMind (AlphaFold)],regex
5143,Microsoft,platform,patient care. [Microsoft (Azure)],regex
5143,Microsoft Azure,cloud,e. [Microsoft (Azure)],regex
5144,OpenAI,model,"icrosoft Azure OpenAI, Azure Documen",regex
5144,Microsoft,platform,"verification [Microsoft Azure OpenAI,",regex
5144,Microsoft Azure,cloud,"ion [Microsoft Azure OpenAI, Azure",regex
5147,OpenAI,model,ficient use of ChatGPT-type generativ,regex
5147,Amazon AWS,cloud,oud version on AWS [ExaWizards (e,regex
5151,OpenAI,model,"Fabric, Azure OpenAI Service) plus",regex
5151,Microsoft,platform,rship adopting Microsoft Azure as prefe,regex
5151,Microsoft Azure,cloud,ting Microsoft Azure as preferred c,regex
5154,Amazon AWS,cloud,"1,000+ users. [AWS (Amazon Bedroc",regex
5160,NVIDIA,platform,laborated with NVIDIA on the Cambrid,regex
5161,Microsoft,platform,Microsoft-AstraZeneca 'A,regex
5161,Microsoft Azure,cloud,boration using Azure cloud and mach,regex
5162,Anthropic,model,traZeneca uses Anthropic's Claude / Cla,regex
5163,Microsoft,platform,research using Microsoft Azure Machine,regex
5163,Microsoft Azure,cloud,sing Microsoft Azure Machine Learni,regex
5165,(in-house),inhouse,"ers, developed in-house and deployed across",regex
5166,DeepSeek,model,deployment of DeepSeek's latest open-,regex
5167,DeepSeek,model,ommendations. [DeepSeek (integrated in,regex
5168,DeepSeek,model,tion volumes. [DeepSeek / ICBC large-m,regex
5169,(in-house),inhouse,"management). [In-house (ML, knowledge grap",regex
5170,(in-house),inhouse,"nking, etc.). [In-house AI/ML]",regex
5171,(in-house),inhouse,d portfolios. [In-house AI],regex
5172,(in-house),inhouse,nt reporting. [In-house LLM],regex
5173,DeepSeek,model,Use of DeepSeek AI for wealth,regex
5174,Microsoft,platform,aboration with Microsoft)],regex
5177,(in-house),inhouse,nguages. [IHC (in-house)],regex
5178,SAP,platform,ary) deploying SAP Business AI al,regex
5182,Anthropic,model,"[AWS Bedrock (Claude 3, Titan), Mon",regex
5182,Amazon AWS,cloud,geting >90%). [AWS Bedrock (Claud,regex
5183,Databricks,platform,"ge querying on Databricks, used to optim",regex
5184,Microsoft,platform,"out underway. [Microsoft (Azure, Forwar",regex
5184,Microsoft Azure,cloud,"y. [Microsoft (Azure, Forward Deplo",regex
5185,OpenAI,model,"crosoft (Azure OpenAI Service, Azure",regex
5185,Microsoft,platform,orm built with Microsoft Research on Az,regex
5185,Microsoft Azure,cloud,"ft Research on Azure (unification,",regex
5187,NVIDIA,platform,supercomputer (NVIDIA DGX SuperPOD),regex
5188,OpenAI,model,rship to embed OpenAI AI across the,regex
5190,Microsoft,platform,"Hub (Copilot), Microsoft Azure DevOps]",regex
5190,Microsoft Azure,cloud,"ot), Microsoft Azure DevOps]",regex
5191,(in-house),inhouse,e model — JD's in-house 100-billion-paramet,regex
5192,(in-house),inhouse,es. [JD Cloud (in-house)],regex
5195,(in-house),inhouse,ts. [JD Cloud (in-house)],regex
5197,(in-house),inhouse,ms. [JD Cloud (in-house)],regex
5199,NVIDIA,platform,ogistics (with Nvidia for drone/robo,regex
5209,Databricks,platform,"n, marketing) [Databricks]",regex
5210,(in-house),inhouse,online sales. [In-house (CITIC Bank)],regex
5211,(in-house),inhouse,tbound calls. [In-house (CITIC Brain)],regex
5212,(in-house),inhouse,90% accuracy. [In-house (CITIC Bank)],regex
5214,Microsoft,platform,Microsoft 365 Copilot de,regex
5215,(in-house),inhouse,C Telecom CPC (in-house)],regex
5216,Microsoft,platform,"""Bond Copilot"" — foundation-",regex
5216,(in-house),inhouse,IC Securities (in-house)],regex
5217,(in-house),inhouse,. [CITIC Bank (in-house)],regex
5218,(in-house),inhouse,C Press Group (in-house)],regex
5219,Tencent Cloud,cloud,rtnership with Tencent Cloud to deploy AI a,regex
5220,(in-house),inhouse,"ddy, Tencent's in-house AI coding assistant",regex
5221,(in-house),inhouse,"nue. [Tencent (in-house ML, Hunyuan)]",regex
5222,DeepSeek,model,nt (Hunyuan) + DeepSeek V3],regex
5224,Tencent Cloud,cloud,Tencent Cloud Agent Developm,regex
5229,(in-house),inhouse,ale. [Tencent (in-house ML/Hunyuan)],regex
5230,DeepSeek,model,he open-source DeepSeek R1 large langu,regex
5230,(in-house),inhouse,"ank of China's proprietary data, forming the b",regex
5235,OpenAI,model,CHK 'Frontline GPT': a generative,regex
5238,(in-house),inhouse,s a full-stack self-developed financial large-mod,regex
5240,(in-house),inhouse,[Alibaba Qwen (in-house)],regex
5241,(in-house),inhouse,ba Qwen / Wan (in-house)],regex
5242,(in-house),inhouse,[Alibaba Qwen (in-house)],regex
5243,(in-house),inhouse,[Alibaba Qwen (in-house)],regex
5244,(in-house),inhouse,[Alibaba Qwen (in-house)],regex
5245,Alibaba Cloud,cloud,oyee' (AI001) [Alibaba Cloud / Tongyi (in-h,regex
5245,(in-house),inhouse,loud / Tongyi (in-house)],regex
5246,(in-house),inhouse,[Alibaba Qwen (in-house)],regex
5247,(in-house),inhouse,ongyi Qianwen (in-house)],regex
5248,(in-house),inhouse,tional / Qwen (in-house)],regex
5249,NVIDIA,platform,"ntly, reducing Nvidia GPU count need",regex
5249,Alibaba Cloud,cloud,em deployed in Alibaba Cloud's model market,regex
5249,(in-house),inhouse,Alibaba Cloud (in-house); Nvidia GPUs],regex
5250,(in-house),inhouse,[Alibaba Qwen (in-house)],regex
5251,(in-house),inhouse,[Alibaba Qwen (in-house)],regex
5261,(in-house),inhouse,"points/year. [In-house (CatBoost, LightGBM",regex
5262,DeepSeek,model,'DeepSeek + production m,regex
5263,DeepSeek,model,nterprise-wide DeepSeek adoption for s,regex
5264,DeepSeek,model,nched a 'using DeepSeek and other AI l,regex
5268,(in-house),inhouse,sale channel. [In-house (Tiangong blockchai,regex
5269,Alibaba Cloud,cloud,Alibaba Cloud won the i-Mout,regex
5270,(in-house),inhouse,[China Unicom (in-house Yuanjing large mode,regex
5274,Baidu,model,icom + Nokia + Baidu (AI knowledge,regex
5279,Amazon AWS,cloud,AWS Amazon Kendra,regex
5284,Cognizant,integrator,rship in which Cognizant applies its Ne,regex
5285,Amazon AWS,cloud,alized LLMs on AWS to accelerate,regex
5287,(in-house),inhouse,"t, 2026) built in-house and open-sourced, t",regex
5288,(in-house),inhouse,powered by the in-house LongCat model [Meit,regex
5289,(in-house),inhouse,"g to Meituan's proprietary real-time merchant,",regex
5290,(in-house),inhouse,ools [Meituan (in-house)],regex
5291,(in-house),inhouse,"bai) [Meituan (in-house, >90% self-develope",regex
5292,(in-house),inhouse,ders [Meituan (in-house)],regex
5293,(in-house),inhouse,tion [Meituan (in-house)],regex
5295,(in-house),inhouse,ily - Xiaomi's in-house large language mode,regex
5296,(in-house),inhouse,vices [Xiaomi (in-house)],regex
5297,(in-house),inhouse,aomi HyperIMP (in-house)],regex
5299,NVIDIA,platform,wners via OTA [Nvidia (2x Drive Orin,regex
5300,Google,model,on of Google's Gemini LLM into Xiaom,regex
5300,Google Cloud,cloud,"oogle (Gemini, Google Cloud)]",regex
5301,DeepSeek,model,"iMo-V2.5, also DeepSeek/Kimi)]",regex
5302,(in-house),inhouse,Code) [Xiaomi (in-house)],regex
5303,(in-house),inhouse,evice [Xiaomi (in-house)],regex
5304,(in-house),inhouse,tance [Xiaomi (in-house)],regex
5305,Anthropic,model,"in, powered by Anthropic Claude (Sonnet",regex
