company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
"Shionogi & Co., Ltd.",JP,Healthcare & Life Sciences,Pharmaceuticals,R&D/Medical Writing,Generative AI Group: doc search/creation for medical writing (with Hitachi); AI high-speed drug discovery model; TalkLab KIBIT cognitive assessment (with FRONTEO),CONFIRMED,none quantified,P,https://www.shionogi.com/jp/ja/innovation/digital/case-studies/ai.html,missing
Takeda Pharmaceutical Company Limited,JP,Healthcare & Life Sciences,Pharmaceuticals,R&D/Drug Discovery,MIT-Takeda 4-year AI program; Iambic AI partnership (>$1.7bn) for drug development,CONFIRMED,none quantified,P,https://www.takeda.com/jp/our-impact/our-stories/mit-takeda-ai/,missing
Takeda Pharmaceutical Company Limited,JP,Healthcare & Life Sciences,Pharmaceuticals,Supply Chain,AI demand forecasting for production planning/inventory (eliminates manual bias),CONFIRMED,reduces pharma waste + inventory optimization (not quantified),P,https://xtech.nikkei.com/atcl/nxt/column/18/00001/11070/,missing
Disco Corporation Ltd.,JP,Industrial / Machinery,Precision Instruments,(none),no confirmed internal AI deployment found (makes dicing/grinding equipment FOR AI-chip manufacturing; beneficiary not disclosed AI user),UNKNOWN,,,https://www.disco.co.jp/,missing
Hoya Corporation,JP,Industrial / Machinery,Precision Instruments,Product/Medical,AI-assisted endoscopy (Pentax Medical) with CNN for GI cancer/lesion detection,CONFIRMED,"improved detection rate (study on ~50,000 patients)",P,https://www.chiba-u.ac.jp/news/research-collab/ai_5_1.html,missing
"Konica Minolta Holdings, Inc.",JP,Industrial / Machinery,Precision Instruments,Product/Imaging AI,"""FORXAI"" imaging AI platform + AI SaaS suite (KOTOBAL real-time interpretation across 51 hotels, etc.); generative AI for IP/patent DX",CONFIRMED,none quantified,P,https://forxai.konicaminolta.com/elements/01/index.html,missing
Nikon Corp.,JP,Industrial / Machinery,Precision Instruments,Enterprise Productivity,Company-wide generative AI (authorized May 2023),CONFIRMED,"~340,000 hours saved companywide; 3.5 hrs/week per employee",P,https://diamond.jp/articles/-/362740,2023-05
Nikon Corp.,JP,Industrial / Machinery,Precision Instruments,Supply Chain,"AI demand forecasting for 3,000 camera accessories",CONFIRMED,99% automation; 30+ hrs/month → 3-4 hrs,P,https://enterprisezine.jp/article/detail/22714,missing
Olympus Corp.,JP,Industrial / Machinery,Precision Instruments,Product/Medical,"""EndoBRAIN"" + ""Olysense"" CAD/AI endoscopic image diagnostic support (EVIS X1 integration; CE-marked via Odin Medical)",CONFIRMED,none quantified,P,https://olympus.co.jp/news/2025/nr02906.html,2025
Terumo Corp.,JP,Industrial / Machinery,Precision Instruments,Enterprise/HR,"""Terumo ONE Connect"" AI talent-matching (from May 2024); M365 Copilot company-wide (FY2025); ""Yakki-kun"" pharma-compliance AI agent",CONFIRMED,AI licenses for all employees,P,https://www.terumo.co.jp/newsrelease/detail/20250314/10696,2024-05
Oji Holdings Corporation,JP,Industrial / Machinery,Pulp & Paper,Data Analytics,"""Domo"" AI-powered data analytics platform group-wide (deployed in 2 months); ""Hubble mini"" AI contract management",CONFIRMED,"12,000 employees using Domo",P,https://domo.com/jp/news/press,missing
Central Japan Railway Company,JP,Logistics & Supply Chain,Railway/Bus,Customer Support,"""JR東海AIナビ"" generative-AI LINE passenger info service (Nagoya Station trial, Oct 2024); company-wide gen AI (from Oct 2023)",CONFIRMED,none quantified,P,https://jr-central.co.jp/news/release/_pdf/000043884.pdf,2024-10
Central Japan Railway Company,JP,Logistics & Supply Chain,Railway/Bus,Operations,"AI optimizes station staff placement (Shin-Osaka, historical foot-traffic data, pre-Expo); spatial AI shinkansen positioning (±3m at 285km/h)",CONFIRMED,±3m positioning accuracy at 285km/h,P,https://www.sankei.com/,missing
East Japan Railway Company,JP,Logistics & Supply Chain,Railway/Bus,Operations/Safety,"""Railway-version generative AI"" (Transform 2027) for signal equipment + midori-no-madoguchi; AI platform person-detection (Sagami Line) for one-man operation",CONFIRMED,target: signal failure recovery time cut up to 50%,P,https://www.jreast.co.jp/press/2025/20250610_ho02.pdf,2027
East Japan Railway Company,JP,Logistics & Supply Chain,Railway/Bus,Operations,"AI agents in railway operation management (joint verification with Hitachi, Sep 2025)",CONFIRMED,none quantified,P,https://www.hitachi.co.jp/products/it/CloudDX/generative_ai/case/jreast/index.html,2025-09
Keio Corp.,JP,Logistics & Supply Chain,Railway/Bus,Enterprise Productivity,"""KEIO AI-HUB"" generative AI platform + AI agents across 34 group companies (Mar 2026)",CONFIRMED,"2,700+ users; chatbot 94% response accuracy",P,https://www.kansei-ai.com/post/release-ai-hub,2026-03
Keio Corp.,JP,Logistics & Supply Chain,Railway/Bus,Customer Support,"AI station staff service (with Hitachi) + ""Kokoro"" AI avatar (~100 languages) at ticket booths",CONFIRMED,~100 languages,P,https://www.keio.co.jp/news/update/news_release/news_release2024/pdf/nr20241127_AIservice.pdf,missing
"Keisei Electric Railway Co., Ltd.",JP,Logistics & Supply Chain,Railway/Bus,Customer Support/Access,"AI facial-recognition boarding (Skyliner ""Face Check in Go"", with Marubeni, Jan 2025); ""Aiburi"" voice AI for bus group; AI lost-item search",CONFIRMED,none quantified,P,https://www.marubeni.com/jp/news/2024/info/00060.html,2025-01
"Odakyu Electric Railway Co., Ltd.",JP,Logistics & Supply Chain,Railway/Bus,Safety,"""AI Railroad Crossing Image Analysis System"" detects stranded pedestrians/bicycles, triggers train stops (4 locations, Jun); platform departure safety AI; ""AcroChatAI"" internal gen AI",CONFIRMED,none quantified,P,https://www.odakyu.jp/news/ho5toc000000au0w-att/ho5toc000000au13.pdf,missing
"Tobu Railway Co., Ltd.",JP,Logistics & Supply Chain,Railway/Bus,Customer Support/Safety,"""AI Sakura-san"" station guidance AI (6 stations); crossing-congestion AI detection (with OKI/Marubeni, full ops Jan 2025)",CONFIRMED,none quantified,P,https://www.oki.com/jp/press/2024/12/z24058.html,2025-01
Tokyu Corp.,JP,Logistics & Supply Chain,Railway/Bus,Safety/Maintenance,"AI image analysis for crossing/station danger detection; ""Spot"" robot inspection (claimed Japan rail-industry first permanent deployment, Apr 2025); AI+LiDAR track intrusion detection",CONFIRMED,none quantified,P,https://www.tokyu.co.jp/company/information/detail/56556.html,2025-04
West Japan Railway Company,JP,Logistics & Supply Chain,Railway/Bus,Enterprise Productivity,"""MIRAI"" generative AI + ""Copilot for 駅員"" (sales-rule retrieval) + Power Platform citizen dev; maintenance knowledge RAG",CONFIRMED,"900 employees built 1,200 apps in 18mo",P,https://www.microsoft.com/ja-jp/customers/story/25304-west-japan-railway-company-microsoft-power-platform,missing
"Mitsubishi Estate Co., Ltd.",JP,Real Estate & Construction,Real Estate,Facility Mgmt/Security,"""AI Security asilla"" behavior-detection at Marunouchi buildings (from Oct 2022); ""Front Agent"" AI sales analytics (Mitsubishi Estate Residence)",CONFIRMED,none quantified,P,https://jp.asilla.com/post/casestudies-mitsubishiestate-20250804,2022-10
"Mitsui Fudosan Co., Ltd",JP,Real Estate & Construction,Real Estate,Enterprise Productivity,"CEO AI agent + ChatGPT Enterprise (Oct 2025, 500 custom GPTs in 3 months, 150 AI leaders); RAG for building management",CONFIRMED,"RAG: ~4,080 inquiry-hours reduction; helpdesk -900 cases/month",P,https://www.mitsuifudosan.co.jp/corporate/news/2025/1223/,2025-10
"Sumitomo Realty & Development Co., Ltd.",JP,Real Estate & Construction,Real Estate,Energy/Facility,"""Ai-Glies"" AI air-conditioning automation (peak power/kWh reduction) in condos; ""AI-AEMS"" power-demand forecasting at Harumi Flag; PKSHA AI customer support",CONFIRMED,none quantified,P,https://www.sumitomo-rd.co.jp/news/,missing
"Tokyo Tatemono Co., Ltd.",JP,Real Estate & Construction,Real Estate,Operations/Facility,"M365 Copilot company-wide (~500 AI agents via citizen dev); AI-OCR+gen AI for property registration (with Transcosmos, Mar 2024); dual-AI HVAC control",CONFIRMED,~500 AI agents,P,https://www.microsoft.com/ja-jp/customers/story/26555-tokyo-tatemono-microsoft-365,2024-03
Tokyu Land Corp.,JP,Real Estate & Construction,Real Estate,Enterprise Productivity,"Self-developed ""TFHD Chat"" AI + generative-AI meeting support + AI web-form/approval assistance (multi-LLM: ChatGPT/Claude/Gemini)",CONFIRMED,approval application time 30 min → 5 min,P,https://tokyu-land.co.jp/news/2025/001565.html,2025
"Aeon Co., Ltd.",JP,Retail & E-commerce,Retail,Store Operations,"""AI Assistant"" employee-manual gen AI (Azure OpenAI) voice/text auto-response across ~390 stores; vision AI for product recognition & label issuance",CONFIRMED,~390 stores; manuals of thousands-tens of thousands of pages,P,https://www.microsoft.com/ja-jp/customers/story/25065-aeon-retail-co-ltd-azure-openai,missing
"Fast Retailing Co., Ltd.",JP,Retail & E-commerce,Retail,Supply Chain/Demand,"AI demand forecasting + supply-chain optimization (with Google); customer-voice AI analysis (millions/year); ""UNIQLO IQ"" AI styling app",CONFIRMED,none directly Uniqlo-attributed (RFID/inventory figures 3rd-party),P,https://jbpress.ismedia.jp/articles/-/91163,missing
Isetan Mitsukoshi Holdings Ltd.,JP,Retail & E-commerce,Retail,E-commerce/Marketing,"Personalized AI for EC ""gaishow"" experience (Vertex AI Search); AI-generated models on online store (from 2024)",CONFIRMED,"CTR 1.4x, cart-adds 1.4x, CVR 1.3x",P,https://the-explain-ai.com/blog/mitsukoshi-isetan-personalized-ai-2026/,2024
"J. Front Retailing Co., Ltd.",JP,Retail & E-commerce,Retail,Store Operations,Unmanned store with AI cameras (Cloudpick) at Daimaru Tokyo (Feb 2025); AI facial-recognition visitor-behavior analysis (with NTT Docomo),CONFIRMED,none quantified,P,https://tsuhan-ec.jp/article/2025/01/30/1009.html,2025-02
"Marui Group Co., Ltd.",JP,Retail & E-commerce,Retail,Enterprise/Governance,"""Marui Group AI Policy"" (2025) + active AI utilization; DX Attention Company (weaker signal — specific operational system not clearly disclosed)",CLAIMED,none quantified,S,https://www.0101maruigroup.co.jp/nr/25_0829_2,2025
"Muji Co., Ltd",JP,Retail & E-commerce,Retail,E-commerce/Personalization,"""Recommendations AI"" (Google Cloud) on MUJI passport app & EC site for interest-based content",CONFIRMED,none quantified,P,https://cloud.google.com/blog/ja/topics/customers/mujis-personalized-customer-experience-with-recommendations-ai,missing
"Nitori Holdings Co., Ltd.",JP,Retail & E-commerce,Retail,Customer Support,"Generative AI chatbot covering 160,000+ products on Nitori Net (24/7); also RockyOne devanning robot + AI mattress",CONFIRMED,"~30 employees' workload reduced, reallocated to high-value service",P,https://prtimes.jp/main/html/rd/p/000000395.000002454.html,missing
Pan Pacific International Holdings Corp.,JP,Retail & E-commerce,Retail,Store Ops/Pricing,"""SCAN ME"" AI image product search (own Kaiba Lab); ""Campus Donki"" unmanned store (AI + weight sensors, Jul 2025); AI dynamic pricing",CONFIRMED,none quantified,P,https://dcross.impress.co.jp/docs/usecase/004037.html,2025-07
"Seven & I Holdings Co., Ltd.",JP,Retail & E-commerce,Retail,Enterprise/Product Dev,"""AI Library"" generative AI foundation (13 LLMs, Google Cloud) company-wide; used for product development",CONFIRMED,"~8,000 employees by Aug 2025; product planning up to 90% time reduction",P,https://xtech.nikkei.com/atcl/nxt/column/18/00001/10751/,2025-08
"Seven & I Holdings Co., Ltd.",JP,Retail & E-commerce,Retail,Store Operations/Robotics,"Generative-AI humanoid robot ""Astra"" (with Telexistence) for store deployment",CONFIRMED,none quantified,P,https://www.sej.co.jp/company/news_release/news/2025/202509301100.html,2025
"Takashimaya Co., Ltd.",JP,Retail & E-commerce,Retail,Customer Support/Sales,"""Sensibility AI Sommelier"" fabric recommendation (5 stores, claimed dept-store first); EC chatbot (24/7); AI crowd management (Nagoya)",CONFIRMED,none quantified,P,https://news.shoninsha.co.jp/system/134893,missing
"ZOZO Co., Ltd",JP,Retail & E-commerce,Retail,Enterprise + Product,ChatGPT Enterprise company-wide (Aug 2025); ZOZOGLASS color measurement + AI recommendation engine on ZOZOTOWN; AZARS AI-readiness metric,CONFIRMED,97% weekly generative-AI usage rate,P,https://corp.zozo.com/news/20250922-007248/,2025-08
Bridgestone Corp.,JP,Chemicals & Materials,Rubber,Manufacturing,"""EXAMATION"" AI tire molding system (480 data points/tire, real-time control)",CONFIRMED,15% roundness improvement; 41% defect reduction at lot changeover; training time cut to 1/3,P,https://db.arcana-tech.co.jp/case/f30e434c/,missing
"Yokohama Rubber Co., Ltd.",JP,Chemicals & Materials,Rubber,R&D/Design,"""HAICoLab"" human-AI framework; FEM+AI tire mold design support; XAI design assistant; dotData process optimization",CONFIRMED,specification review time reduced 50%,P,https://www.y-yokohama.com/technology/tech05/,missing
Daiwa Securities Group Inc.,JP,Financial Services,Securities,Customer Support,"""AI Operator"" voice service (Oct 2024, claimed first among major JP financials); generative AI + voice recognition auto-recording of customer interactions; Sakana AI partnership",CONFIRMED,96 AI implementations + 14 new digital services (mid-term plan),P,https://www.daiwa-grp.jp/about/digital/,2024-10
"Nomura Holdings, Inc.",JP,Financial Services,Securities,Enterprise/AI Platform,"""Japan AI CoE"" (Apr 2024) + ""Core AI Platform"" (multi-LLM, AWS Bedrock) for compliance/ad review; OpenAI strategic alliance (Nov 2024)",CONFIRMED,none quantified,P,https://www.nomuraholdings.com/,2024-04
Baycurrent Inc.,JP,Legal & Professional Services,Services,Product/Consulting,AI consulting service (strategy→implementation); generative AI adoption support driving record profits; internal GenAI investment,CONFIRMED,JPY80bn allocated to GenAI + quantum toward 2029,P,https://www.baycurrent.co.jp/industry-service/service/ai/,2029
CyberAgent Inc.,JP,Media / Entertainment / Gaming,Services,Product/Advertising,AI Lab (est. 2016); own Japanese LLM (public release); generative AI for ad creative production; AI Business Division,CONFIRMED,"6,200 employee reskilling; 40 products in parallel dev",P,https://www.cyberagent.co.jp/techinfo/ai/,2016
"Dena Co., Ltd.",JP,Media / Entertainment / Gaming,Services,Software Development,"""Devin Enterprise"" autonomous AI engineer company-wide (claimed Japan's largest, 2,000+ employees); ""AI All-In"" strategy; DeNA AI Link",CONFIRMED,"2,000+ employees; targets halving workforce while maintaining ops",P,https://dena.com/jp/news/5356/,missing
Dentsu Inc.,JP,Media / Entertainment / Gaming,Services,Product/Marketing,"""AI For Growth 3.0"" integrated AI products (AI For Growth Suite) for marketing; dentsu Japan AI Center (Jul 2025, ~1,000 employees)",CONFIRMED,"~1,000 employees in AI Center",P,https://www.dentsu.co.jp/news/release/2026/0525-011042.html,2025-07
"Japan Post Holdings Co., Ltd.",JP,Logistics & Supply Chain,Services,Enterprise Productivity,"70+ generative AI apps (Azure OpenAI, RAG) within 6 months; AI analysis of ~5.5M annual customer-feedback items for risk detection",CONFIRMED,70+ GenAI apps; ~5.5M feedback items/year analyzed,P,https://www.microsoft.com/ja-jp/customers/story/22819-japan-post-holdings-co-ltd-azure,missing
Konami Corp.,JP,Media / Entertainment / Gaming,Services,Product/Gaming,"""Yu-Gi-Oh Neuron"" image recognition AI (10,000+ card types); reinforcement learning for game balancing (Momotaro Dentetsu etc.); AWS-automated card recognition",CONFIRMED,"recognizes 10,000+ card types",P,https://xtech.nikkei.com/atcl/nxt/column/18/00678/061500079/,missing
LY Corporation,JP,Technology,Services,Enterprise + Product,"Internal ""Chat AI"" (OpenAI API) mandatory for ~20,000 employees (2024); ""Agent i"" unified AI; QA-automation AI agent; 16 GenAI service use cases",CONFIRMED,"~380,000 work-hours saved in 8mo; ~100% adoption; up to 30% productivity gain",P,https://newswitch.jp/p/44894,2024
Mercari Inc.,JP,Retail & E-commerce,Services,Product/Marketplace,"""Mercari AI Assist"" LLM listing-improvement (Oct 2023); internal ""Ellie"" AI tool",CONFIRMED,"listing time 10 min → 15 sec; 95% employee AI adoption, 64% eng output improvement (internal)",P,https://careers.mercari.com/mercan/articles/40564/,2023-10
